	Unnamed: 0	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
11142	11142	yccK	Not annotated		3	2.42696629213483	0
11143	11143	yccM	Not annotated		3	1.01769911504425	0
11144	11144	yccR	Not annotated		3	0.450617283950617	0
11145	11145	yccS	Not annotated		3	2.07960199004975	0
11146	11146	yccT	Not annotated		3	0.8026315789473679	0
11147	11147	yccU	Not annotated	sp|P75874|YCCU_ECOLI	3	1.8666666666666696	0
11148	11148	yccV	Not annotated		3	1.92063492063492	0
11149	11149	yccW	Not annotated		3	3.3333333333333304	0
11150	11150	yccX	Not annotated		3	0.8387096774193549	0
11151	11151	yccZ	Not annotated		3	1.35087719298246	0
11152	11152	ycdB	Not annotated		3	1.9221902017291101	0
11153	11153	ycdC	Not annotated		3	1.33333333333333	0
11154	11154	ycdG	Not annotated		3	2.35135135135135	0
11155	11155	ycdH	Not annotated		3	1.44444444444444	0
11156	11156	ycdI	Not annotated		3	1.6578947368421102	0
11157	11157	ycdK	Not annotated		3	3.3333333333333304	0
11158	11158	ycdL	Not annotated		3	1.7826086956521698	0
11159	11159	ycdM	Not annotated		3	1.3666666666666698	0
11160	11160	ycdN	Not annotated		3	4.625	0
11161	11161	ycdN	Not annotated		3	0.857142857142857	0
11162	11162	ycdO	Not annotated		3	6.95505617977528	0
11163	11163	ycdP	Not annotated		3	0.10106382978723401	0
11164	11164	ycdQ	Not annotated		3	0.115196078431373	0
11165	11165	ycdR	Not annotated		3	0.0638977635782748	0
11166	11166	ycdS	Not annotated		3	0.0551868669228082	1
11167	11167	ycdT	Not annotated		3	0.143835616438356	0
11168	11168	ycdU	Membrane/cell wall		3	1.63	0
11169	11169	ycdW	Not annotated		3	1.87692307692308	0
11170	11170	ycdX	Not annotated	sp|P75914|YCDX_ECOLI;sp|C4ZRX5|YCDX_ECOBW;sp|B1X9E8|YCDX_ECODH	3	2.4166666666666696	0
11171	11171	ycdY	Not annotated	sp|P75915|YCDY_ECOLI	3	2.4574468085106402	0
11172	11172	ycdZ	Not annotated		3	0.39175640549573	0
11173	11173	yceA	Not annotated	sp|P24188|YCEA_ECOLI;sp|C4ZRZ5|YCEA_ECOBW;sp|B1X9G8|YCEA_ECODH	3	1.6990825688073399	0
11174	11174	yceB	Not annotated	sp|P0AB26|YCEB_ECOLI	3	2.86997635933806	0
11175	11175	yceD	Not annotated	sp|P0AB28|YCED_ECOLI	3	1.67883532723434	0
11176	11176	yceF	Not annotated	sp|P0A729|YCEF_ECOLI	3	1.8198198198198199	0
11177	11177	yceG	Not annotated		3	2.07482993197279	0
11178	11178	yceH	Not annotated	sp|P29217|YCEH_ECOLI;sp|C4ZS07|YCEH_ECOBW;sp|B1X9I0|YCEH_ECODH	3	1.05714285714286	0
11179	11179	yceI	Not annotated	sp|P0A8X2|YCEI_ECOLI	3	1.0379746835443	0
11180	11180	yceJ	Not annotated		3	0.793103448275862	1
11181	11181	yceK	Not annotated		3	1.41379310344828	0
11182	11182	yceO	Not annotated	sp|P64442|YCEO_ECOLI	3	1.5	0
11183	11183	yceP	Not annotated		3	0.37888198757764	0
11184	11184	yceQ	Not annotated		3	0.7472300953362541	0
11185	11185	ycfD	Not annotated		3	1.05858085808581	0
11186	11186	ycfH	Not annotated	sp|P0AFQ7|YCFH_ECOLI	3	1.5960451977401102	0
11187	11187	ycfJ	Not annotated		3	8.14598540145986	0
11188	11188	ycfL	Not annotated		3	1.4275362318840603	0
11189	11189	ycfM	Not annotated		3	1.30555555555556	0
11190	11190	ycfN	Not annotated		3	1.7974683544303798	0
11191	11191	ycfP	Not annotated	sp|P0A8E1|YCFP_ECOLI;sp|C4ZS48|YCFP_ECOBW;sp|B1XA18|YCFP_ECODH	3	0.440983606557377	0
11192	11192	ycfQ	Regulation		3	1.69281045751634	0
11193	11193	ycfR	Not annotated		3	2.6690909090909103	0
11194	11194	ycfS	Not annotated		3	1.12931034482759	0
11195	11195	ycfT	Not annotated		3	1.28787878787879	0
11196	11196	ycfX	Not annotated		3	1.29135802469136	0
11197	11197	ycfZ	Not annotated		3	1.11627906976744	0
11198	11198	ycgB	Unknown		3	0.36674259681093396	0
11199	11199	ycgE	Not annotated		3	1.43555555555556	0
11200	11200	ycgF	Not annotated		3	0.715789473684211	0
11201	11201	ycgG	Not annotated		3	1.17699115044248	0
11202	11202	ycgH	Not annotated		3	1.7818181818181795	0
11203	11203	ycgI	Not annotated		3	1.5476190476190501	0
11204	11204	ycgJ	Not annotated		3	0.519206939281289	0
11205	11205	ycgK	Not annotated		3	0.695035460992908	0
11206	11206	ycgL	Not annotated	sp|P0AB43|YCGL_ECOLI;sp|C4ZTM0|YCGL_ECOBW;sp|B1XA66|YCGL_ECODH	3	1.97301854974705	0
11207	11207	ycgM	Not annotated		3	2.8154506437768196	1
11208	11208	ycgN	Not annotated		3	2.514851485148509	0
11209	11209	ycgR	Not annotated		3	1.3855421686747	0
11210	11210	ycgV	Not annotated		3	1.34976525821596	0
11211	11211	ycgX	Not annotated		3	5.96296296296296	0
11212	11212	ycgY	Not annotated		3	0.942028985507246	0
11213	11213	ychA	Not annotated		3	2.3526119402985097	0
11214	11214	ychE	Transport		3	1.57793345008757	0
11215	11215	ychF	Not annotated	sp|P0ABU2|YCHF_ECOLI	3	3.26384839650146	0
11216	11216	ychG	Not annotated		3	2.25	0
11217	11217	ychH	Not annotated		3	0.0433178464061219	0
11218	11218	ychJ	Not annotated		3	1.38739573679333	0
11219	11219	ychM	Not annotated		3	1.4298245614035099	0
11220	11220	ychN	Not annotated	sp|P0AB52|YCHN_ECOLI	3	0.606017191977077	0
11221	11221	ychQ	Not annotated		3	1.82758620689655	0
11222	11222	yciA	Membrane/cell wall	sp|P0A8Z0|YCIA_ECOLI	3	2.9170040485829998	0
11223	11223	yciB	Not annotated		3	2.33088235294118	0
11224	11224	yciC	Not annotated		3	1.57107843137255	0
11225	11225	yciE	Not annotated		3	0.0550607287449393	0
11226	11226	yciF	Not annotated		3	0.134615384615385	0
11227	11227	yciG	Not annotated		3	0.8461538461538459	0
11228	11228	yciH	Not annotated	sp|P08245|YCIH_ECOLI	3	2.41935483870968	0
11229	11229	yciI	Not annotated	sp|P0AB55|YCII_ECOLI	3	0.858256555634302	0
11230	11230	yciK	Not annotated	sp|P31808|YCIK_ECOLI	3	2.26875	0
11231	11231	yciM	Not annotated		3	1.04594594594595	0
11232	11232	yciN	Not annotated	sp|P0AB61|YCIN_ECOLI	3	1.58144671452236	0
11233	11233	yciO	Not annotated	sp|P0AFR4|YCIO_ECOLI	3	1.5766871165644198	0
11234	11234	yciQ	Not annotated		3	1.04	0
11235	11235	yciS	Not annotated		3	1.83299798792757	1
11236	11236	yciT	Not annotated	sp|P76034|YCIT_ECOLI	3	0.9633699633699632	0
11237	11237	yciU	Not annotated	sp|P0A8L7|YCIU_ECOLI;sp|C4ZTU0|YCIU_ECOBW;sp|B1XAT8|YCIU_ECODH	3	2.94071146245059	0
11238	11238	yciV	Not annotated		3	3.1158536585365897	0
11239	11239	yciW	Not annotated		3	2.2020202020202	0
11240	11240	yciX	Not annotated		3	0.340425531914894	0
11241	11241	yciX	Not annotated		3	0.160671462829736	0
11242	11242	ycjD	Not annotated		3	0.475177304964539	0
11243	11243	ycjF	Membrane/cell wall	sp|P0A8R7|YCJF_ECOLI;sp|C4ZV70|YCJF_ECOBW;sp|B1XCF0|YCJF_ECODH	3	3.15267175572519	0
11244	11244	ycjG	Membrane/cell wall		3	1.29452054794521	0
11245	11245	ycjM	Not annotated		3	1.45112781954887	0
11246	11246	ycjN	Not annotated		3	1.63492063492064	1
11247	11247	ycjO	Not annotated		3	1.44827586206897	0
11248	11248	ycjP	Not annotated		3	1.48275862068966	0
11249	11249	ycjQ	Not annotated		3	1.1296296296296298	1
11250	11250	ycjR	Not annotated		3	1.5818181818181798	0
11251	11251	ycjS	Not annotated		3	1.28169014084507	0
11252	11252	ycjT	Not annotated		3	1.1318681318681298	0
11253	11253	ycjU	Not annotated		3	1.1875	0
11254	11254	ycjV	Not annotated		3	1.5142857142857098	0
11255	11255	ycjW	Not annotated		3	2.4274809160305297	1
11256	11256	ycjX	Not annotated		3	3.7736842105263197	1
11257	11257	ycjY	Not annotated		3	1.5	0
11258	11258	ycjZ	Not annotated		3	1.52078239608802	0
11259	11259	ydaE	Not annotated		3	1.33333333333333	0
11260	11260	ydaG	Not annotated		3	3.5	0
11261	11261	ydaL	Not annotated		3	2.31875	0
11262	11262	ydaM	Not annotated		3	1.10429447852761	0
11263	11263	ydaN	Not annotated		3	1.19205298013245	0
11264	11264	ydaO	Not annotated		3	1.65277777777778	0
11265	11265	ydaQ	Not annotated		3	3.4285714285714306	0
11266	11266	ydaT	Not annotated		3	1.36170212765957	0
11267	11267	ydaU	Not annotated		3	2.0	0
11268	11268	ydaV	Not annotated		3	1.36170212765957	0
11269	11269	ydaW	Not annotated		3	1.3529411764705903	0
11270	11270	ydaY	Not annotated		3	1.5476190476190501	0
11271	11271	ydbA	Membrane/cell wall		3	1.62303664921466	0
11272	11272	ydbA	Membrane/cell wall		3	1.90041067761807	0
11273	11273	ydbC	Not annotated	sp|P25906|YDBC_ECOLI	3	0.0	0
11274	11274	ydbD	Not annotated		3	1.40088105726872	0
11275	11275	ydbH	Membrane/cell wall		3	2.024	0
11276	11276	ydbJ	Not annotated		3	0.35511363636363596	0
11277	11277	ydbK	Not annotated		3	2.3636363636363598	0
11278	11278	ydbL	Not annotated		3	1.04210526315789	0
11279	11279	ydcA	Not annotated		3	0.5625	0
11280	11280	ydcC	Not annotated		3	1.17557251908397	0
11281	11281	ydcD	Unknown		3	0.9292929292929292	0
11282	11282	ydcE	Not annotated		3	1.33766233766234	0
11283	11283	ydcF	Not annotated	sp|P34209|YDCF_ECOLI	3	3.2037735849056603	0
11284	11284	ydcH	Not annotated		3	0.0364112327463113	0
11285	11285	ydcI	Regulation	sp|P77171|YDCI_ECOLI	3	0.31128331128331105	0
11286	11286	ydcJ	Not annotated		3	0.623949579831933	0
11287	11287	ydcK	Not annotated		3	1.44444444444444	0
11288	11288	ydcM	Not annotated		3	1.34042553191489	1
11289	11289	ydcN	Not annotated		3	2.0317460317460303	0
11290	11290	ydcO	Not annotated		3	1.2090909090909099	0
11291	11291	ydcP	Not annotated	sp|P76104|YDCP_ECOLI	3	3.841924398625431	0
11292	11292	ydcQ	Not annotated		3	1.68032786885246	0
11293	11293	ydcR	Not annotated		3	1.7672131147541001	0
11294	11294	ydcS	Not annotated		3	0.20562770562770602	0
11295	11295	ydcT	Not annotated		3	0.485436893203884	0
11296	11296	ydcU	Not annotated		3	1.3125	0
11297	11297	ydcV	Not annotated		3	0.75	0
11298	11298	ydcW	Not annotated		3	1.5378151260504198	0
11299	11299	ydcY	Not annotated	sp|P64455|YDCY_ECOLI	3	1.5291759465478798	0
11300	11300	ydcZ	Not annotated		3	1.28571428571429	0
11301	11301	yddA	Not annotated		3	11.733333333333302	0
11302	11302	yddB	Not annotated		3	2.7921568627451	0
11303	11303	yddE	Not annotated	sp|P37757|YDDE_ECOLI	3	1.93220338983051	0
11304	11304	yddG	Not annotated		3	1.9126213592233	0
11305	11305	yddH	Not annotated		3	0.720588235294118	0
11306	11306	yddK	Not annotated		3	1.875	0
11307	11307	yddL	Not annotated		3	1.6666666666666698	0
11308	11308	yddM	Not annotated		3	2.28387096774194	0
11309	11309	yddW	Not annotated		3	2.54621848739496	0
11310	11310	ydeA	Transport		3	1.8111888111888101	0
11311	11311	ydeE	Not annotated		3	1.32974910394265	0
11312	11312	ydeH	Not annotated		3	1.06119610570236	0
11313	11313	ydeI	Not annotated		3	0.9423076923076921	0
11314	11314	ydeJ	Not annotated		3	2.24705882352941	0
11315	11315	ydeK	Not annotated		3	1.22794117647059	0
11316	11316	ydeM	Not annotated		3	1.3058823529411798	0
11317	11317	ydeN	Not annotated		3	0.7365439093484419	1
11318	11318	ydeO	Not annotated		3	1.55555555555556	0
11319	11319	ydeP	Not annotated		3	1.84489795918367	0
11320	11320	ydeQ	Not annotated		3	1.80882352941176	0
11321	11321	ydeR	Not annotated		3	2.0	0
11322	11322	ydeR	Not annotated		3	1.42857142857143	0
11323	11323	ydeS	Not annotated		3	2.7666666666666697	0
11324	11324	ydeT	Not annotated		3	1.64487632508834	0
11325	11325	ydeU	Not annotated		3	1.4576271186440701	0
11326	11326	ydeV	Not annotated		3	1.1992753623188401	1
11327	11327	ydeW	Not annotated		3	0.6309963099631	0
11328	11328	ydfA	Not annotated		3	0.7894736842105259	0
11329	11329	ydfC	Not annotated		3	0.647058823529412	0
11330	11330	ydfD	Not annotated		3	0.833333333333333	0
11331	11331	ydfE	Not annotated		3	1.8717948717948705	0
11332	11332	ydfG	Not annotated	sp|P39831|YDFG_ECOLI	3	1.21579532814238	0
11333	11333	ydfH	Not annotated		3	1.64096385542169	0
11334	11334	ydfI	Metabolism		3	2.02020202020202	0
11335	11335	ydfJ	Transport		3	1.8316831683168304	0
11336	11336	ydfK	Not annotated		3	1.01449275362319	0
11337	11337	ydfP	Not annotated		3	0.706896551724138	0
11338	11338	ydfQ	Not annotated		3	3.5	0
11339	11339	ydfR	Not annotated		3	0.4583333333333329	0
11340	11340	ydfT	Not annotated		3	1.48591549295775	0
11341	11341	ydfU	Not annotated		3	1.60655737704918	0
11342	11342	ydfX	Not annotated		3	1.19047619047619	0
11343	11343	ydfZ	Not annotated	sp|P64463|YDFZ_ECOLI	3	0.101708706265256	0
11344	11344	ydgA	Not annotated	sp|P77804|YDGA_ECOLI	3	0.492979376919702	0
11345	11345	ydgC	Not annotated		3	0.6	0
11346	11346	ydgD	Not annotated		3	0.8501026694045181	0
11347	11347	ydgG	Not annotated		3	1.24406047516199	0
11348	11348	ydgH	Not annotated	sp|P76177|YDGH_ECOLI	3	1.25157232704403	0
11349	11349	ydgI	Not annotated		3	1.1453488372093001	0
11350	11350	ydgJ	Not annotated	sp|P77376|YDGJ_ECOLI	3	2.0044543429844097	0
11351	11351	ydgK	Not annotated		3	2.11387163561077	0
11352	11352	ydgR	Not annotated		3	1.3659027562712902	0
11353	11353	ydgT	Not annotated		3	0.7160493827160491	0
11354	11354	ydhA	Not annotated		3	2.18844984802432	0
11355	11355	ydhB	Not annotated		3	2.28925619834711	0
11356	11356	ydhC	Not annotated	sp|P37597|YDHC_ECOLI	3	0.9332298136645959	1
11357	11357	ydhD	Not annotated		3	1.07214561500276	0
11358	11358	ydhF	Not annotated	sp|P76187|YDHF_ECOLI	3	0.49684542586750796	0
11359	11359	ydhH	Not annotated		3	0.9123287671232879	0
11360	11360	ydhI	Not annotated		3	0.8695652173913041	0
11361	11361	ydhJ	Not annotated		3	1.5103448275862101	0
11362	11362	ydhK	Transport		3	1.31	0
11363	11363	ydhL	Not annotated		3	1.22	0
11364	11364	ydhO	Not annotated		3	0.5211786372007371	0
11365	11365	ydhP	Not annotated		3	4.62658227848101	0
11366	11366	ydhQ	Not annotated	sp|P77552|YDHQ_ECOLI	3	1.47619047619048	0
11367	11367	ydhR	Not annotated	sp|P0ACX3|YDHR_ECOLI	3	1.08401471790679	0
11368	11368	ydhS	Not annotated		3	0.620178041543027	0
11369	11369	ydhT	Not annotated	sp|P77147|YDHT_ECOLI	3	1.53968253968254	0
11370	11370	ydhU	Metabolism		3	0.752066115702479	0
11371	11371	ydhV	Not annotated		3	0.315789473684211	1
11372	11372	ydhW	Not annotated		3	0.48965517241379297	0
11373	11373	ydhX	Not annotated		3	0.7881355932203391	0
11374	11374	ydhY	Not annotated		3	0.0963855421686747	0
11375	11375	ydhZ	Unknown		3	0.7258278145695358	0
11376	11376	ydiA	Not annotated		3	0.9268292682926828	0
11377	11377	ydiB	Not annotated		3	1.77777777777778	0
11378	11378	ydiD	Not annotated		3	1.7477477477477499	0
11379	11379	ydiE	Not annotated		3	1.91891891891892	0
11380	11380	ydiF	Not annotated		3	1.2985074626865702	0
11381	11381	ydiH	Not annotated	sp|P64476|YDIH_ECOLI	3	1.43137254901961	0
11382	11382	ydiI	Not annotated		3	1.2551724137931002	0
11383	11383	ydiJ	Metabolism	sp|P77748|YDIJ_ECOLI	3	0.9793814432989691	0
11384	11384	ydiK	Not annotated		3	1.54897959183673	0
11385	11385	ydiL	Not annotated		3	0.27426160337552696	0
11386	11386	ydiM	Not annotated		3	0.725	1
11387	11387	ydiN	Not annotated		3	0.912087912087912	0
11388	11388	ydiO	Not annotated		3	1.38461538461538	0
11389	11389	ydiP	Not annotated		3	1.0076335877862599	0
11390	11390	ydiQ	Not annotated		3	1.23333333333333	0
11391	11391	ydiR	Not annotated		3	1.24	0
11392	11392	ydiS	Not annotated		3	1.60526315789474	0
11393	11393	ydiT	Not annotated		3	3.0	0
11394	11394	ydiU	Not annotated	sp|P77649|YDIU_ECOLI;sp|C4ZYG8|YDIU_ECOBW;sp|B1XG13|YDIU_ECODH	3	0.632786885245902	0
11395	11395	ydiV	Not annotated		3	0.235805330243337	0
11396	11396	ydiY	Not annotated		3	0.6738351254480289	0
11397	11397	ydiZ	Not annotated	sp|P64479|YDIZ_ECOLI	3	0.680412371134021	0
11398	11398	ydjA	Metabolism	sp|P0ACY1|YDJA_ECOLI	3	1.2431818181818202	0
11399	11399	ydjE	Not annotated		3	1.58503401360544	0
11400	11400	ydjF	Not annotated		3	0.5831578947368421	0
11401	11401	ydjG	Not annotated		3	1.27173913043478	0
11402	11402	ydjH	Metabolism		3	1.0	0
11403	11403	ydjI	Not annotated		3	0.862745098039216	0
11404	11404	ydjJ	Not annotated		3	1.8684210526315799	0
11405	11405	ydjK	Not annotated		3	1.13846153846154	1
11406	11406	ydjL	Not annotated		3	1.0	0
11407	11407	ydjM	Not annotated		3	1.40625	1
11408	11408	ydjN	Not annotated	sp|P77529|YDJN_ECOLI	3	10.419786096256699	0
11409	11409	ydjO	Not annotated		3	5.8	1
11410	11410	ydjQ	Not annotated		3	2.79130434782609	0
11411	11411	ydjR	Not annotated		3	1.12244897959184	0
11412	11412	ydjX	Not annotated		3	0.407407407407407	0
11413	11413	ydjY	Not annotated		3	0.58974358974359	0
11414	11414	ydjZ	Not annotated		3	0.863157894736842	0
11415	11415	yeaA	Not annotated		3	0.351004951937081	0
11416	11416	yeaB	Not annotated		3	1.5327102803738302	0
11417	11417	yeaC	Not annotated		3	0.45825242718446596	0
11418	11418	yeaD	Not annotated	sp|P39173|YEAD_ECOLI	3	0.46036585365853705	0
11419	11419	yeaE	Not annotated		3	0.9145299145299152	0
11420	11420	yeaG	Not annotated	sp|P0ACY3|YEAG_ECOLI	3	0.401851851851852	0
11421	11421	yeaH	Not annotated		3	0.697674418604651	0
11422	11422	yeaI	Not annotated		3	0.6244897959183671	0
11423	11423	yeaJ	Not annotated		3	1.3955223880596999	1
11424	11424	yeaK	Not annotated	sp|P64483|YEAK_ECOLI	3	1.04102564102564	0
11425	11425	yeaL	Not annotated		3	1.3939393939393898	0
11426	11426	yeaM	Not annotated		3	2.01904761904762	0
11427	11427	yeaN	Not annotated		3	1.6578947368421102	1
11428	11428	yeaO	Not annotated		3	0.678674351585014	0
11429	11429	yeaQ	Not annotated		3	0.7854491462509281	0
11430	11430	yeaR	Unknown		3	0.6	0
11431	11431	yeaS	Not annotated		3	0.6519607843137261	0
11432	11432	yeaT	Not annotated		3	0.22417934347478	0
11433	11433	yeaU	Not annotated		3	1.5934065934065902	0
11434	11434	yeaV	Not annotated		3	0.9847715736040608	0
11435	11435	yeaW	Not annotated		3	2.90697674418605	0
11436	11436	yeaX	Not annotated		3	1.95454545454545	0
11437	11437	yeaY	Not annotated	sp|P0AA91|YEAY_ECOLI	3	3.29257641921397	0
11438	11438	yeaZ	Not annotated		3	3.2819672131147497	0
11439	11439	yebA	Not annotated		3	0.9628318584070801	0
11440	11440	yebB	Not annotated		3	2.6796875	0
11441	11441	yebC	Not annotated	sp|P0A8A0|YEBC_ECOLI	3	1.8982725527831101	0
11442	11442	yebE	Not annotated		3	2.2645502645502598	0
11443	11443	yebF	Unknown	sp|P33219|YEBF_ECOLI	3	2.3727810650887595	0
11444	11444	yebG	Not annotated	sp|P0ACY9|YEBG_ECOLI	3	4.3079365079365095	0
11445	11445	yebK	Not annotated		3	0.394052044609665	0
11446	11446	yebN	Not annotated		3	0.555555555555556	0
11447	11447	yebQ	Not annotated		3	0.8778280542986429	0
11448	11448	yebR	Not annotated		3	0.859843245735362	0
11449	11449	yebS	Not annotated		3	1.56739130434783	1
11450	11450	yebT	Not annotated	sp|P76272|YEBT_ECOLI	3	1.7	1
11451	11451	yebU	Not annotated		3	2.00540540540541	1
11452	11452	yebV	Not annotated	sp|P64503|YEBV_ECOLI	3	0.27586206896551696	0
11453	11453	yebW	Not annotated		3	1.55555555555556	0
11454	11454	yebY	Not annotated	sp|P64506|YEBY_ECOLI	3	1.3774834437086103	0
11455	11455	yebZ	Not annotated		3	2.41509433962264	0
11456	11456	yecA	Not annotated	sp|P0AD05|YECA_ECOLI	3	1.56974459724951	0
11457	11457	yecC	Transport	sp|P37774|YECC_ECOLI	3	0.893772893772894	0
11458	11458	yecD	Not annotated	sp|P0ADI7|YECD_ECOLI	3	2.33561643835616	0
11459	11459	yecE	Not annotated		3	1.04854368932039	0
11460	11460	yecF	Unknown		3	1.44748858447489	0
11461	11461	yecG	Not annotated		3	0.592753623188406	0
11462	11462	yecH	Not annotated		3	0.564102564102564	0
11463	11463	yecI	Not annotated		3	0.0797912005965697	0
11464	11464	yecJ	Not annotated	sp|P0AD10|YECJ_ECOLI	3	1.8538461538461501	0
11465	11465	yecM	Not annotated	sp|P52007|YECM_ECOLI	3	2.17424242424242	0
11466	11466	yecN	Not annotated		3	1.65243179122183	0
11467	11467	yecO	Not annotated		3	2.46268656716418	0
11468	11468	yecP	Not annotated		3	3.4583333333333304	1
11469	11469	yecS	Transport	sp|P0AFT2|YECS_ECOLI	3	2.88571428571429	0
11470	11470	yecT	Unknown		3	1.9390243902438997	0
11471	11471	yedA	Transport		3	1.4494382022471899	0
11472	11472	yedE	Transport	sp|P31064|YEDE_ECOLI	3	0.425087108013937	0
11473	11473	yedF	Metabolism	sp|P0AA31|YEDF_ECOLI	3	0.39130434782608703	0
11474	11474	yedI	Unknown		3	1.5579710144927499	0
11475	11475	yedJ	Metabolism		3	4.85826771653543	0
11476	11476	yedK	Unknown		3	1.4727272727272702	0
11477	11477	yedL	Metabolism		3	1.10714285714286	0
11478	11478	yedO	Not annotated		3	1.6258992805755401	0
11479	11479	yedP	Metabolism		3	0.755102040816326	1
11480	11480	yedQ	Membrane/cell wall		3	1.08866995073892	0
11481	11481	yedR	Membrane/cell wall		3	6.20833333333333	0
11482	11482	yedS	Unknown		3	1.38461538461538	0
11483	11483	yedS	Unknown		3	1.18518518518519	0
11484	11484	yedS	Unknown		3	0.5538461538461539	0
11485	11485	yedV	Regulation		3	1.04096834264432	0
11486	11486	yedX	Not annotated		3	0.578260869565217	0
11487	11487	yedY	Not annotated		3	1.20967741935484	0
11488	11488	yedZ	Not annotated		3	1.7047619047619	0
11489	11489	yeeA	Not annotated		3	0.966480446927374	0
11490	11490	yeeD	Not annotated	sp|P33014|YEED_ECOLI	3	17.3333333333333	0
11491	11491	yeeE	Not annotated	sp|P33015|YEEE_ECOLI	3	4.12621359223301	0
11492	11492	yeeF	Not annotated		3	1.7371967654986498	0
11493	11493	yeeI	Not annotated		3	0.221993127147766	0
11494	11494	yeeJ	Membrane/cell wall		3	1.58152173913043	0
11495	11495	yeeL	Not annotated		3	1.32624113475177	0
11496	11496	yeeN	Not annotated	sp|P0A8A2|YEEN_ECOLI	3	0.39826086956521706	0
11497	11497	yeeO	Not annotated		3	0.8481481481481479	1
11498	11498	yeeR	Not annotated		3	1.6666666666666698	0
11499	11499	yeeS	Not annotated		3	1.9047619047619	0
11500	11500	yeeT	Not annotated		3	1.275	0
11501	11501	yeeU	Not annotated		3	1.6274509803921595	0
11502	11502	yeeV	Not annotated		3	1.7647058823529398	0
11503	11503	yeeW	Not annotated		3	1.94845360824742	0
11504	11504	yeeX	Not annotated	sp|P0A8M6|YEEX_ECOLI;sp|C4ZQR6|YEEX_ECOBW	3	0.991554893194238	0
11505	11505	yeeY	Not annotated		3	1.3597122302158302	0
11506	11506	yeeZ	Not annotated	sp|P0AD12|YEEZ_ECOLI	3	1.6493902439024402	0
11507	11507	yefM	Not annotated		3	2.78723404255319	0
11508	11508	yegD	Not annotated	sp|P36928|YEGD_ECOLI	3	1.85915492957746	0
11509	11509	yegE	Not annotated		3	0.812169312169312	1
11510	11510	yegH	Not annotated		3	1.63881401617251	0
11511	11511	yegI	Not annotated		3	1.38271604938272	1
11512	11512	yegJ	Not annotated		3	0.6507936507936509	0
11513	11513	yegK	Not annotated		3	1.1058823529411799	0
11514	11514	yegL	Not annotated		3	1.2471910112359499	0
11515	11515	yegP	Not annotated	sp|P76402|YEGP_ECOLI	3	0.595238095238095	0
11516	11516	yegQ	Not annotated	sp|P76403|YEGQ_ECOLI	3	4.91056910569106	0
11517	11517	yegR	Not annotated		3	1.5641025641025599	0
