	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
10354	rplB	LSU ribosomal protein L2p (L8e)		3	2.11933461909354	0
10355	rplC	LSU ribosomal protein L3p (L3e)		3	2.17302573203194	0
10356	rplD	LSU ribosomal protein L4p (L1e)		3	2.40869054609513	0
10357	rplE	LSU ribosomal protein L5p (L11e)		3	2.04415204678363	0
10358	rplF	LSU ribosomal protein L6p (L9e)		3	2.8562538892346	0
10359	rplI	LSU ribosomal protein L9p		3	2.22368421052632	0
10360	rplJ	LSU ribosomal protein L10p (P0)		3	1.52268041237113	0
10361	rplK	LSU ribosomal protein L11p (L12e)		3	2.2788203753351204	0
10362	rplL	LSU ribosomal protein L7/L12 (P1/P2)		3	1.16413653509983	0
10363	rplM	LSU ribosomal protein L13p (L13Ae)		3	1.66413949962093	0
10364	rplN	LSU ribosomal protein L14p (L23e)		3	1.79950571516837	0
10365	rplO	LSU ribosomal protein L15p (L27Ae)		3	3.3757643135075	0
10366	rplP	LSU ribosomal protein L16p (L10e)		3	1.93051359516616	0
10367	rplQ	LSU ribosomal protein L17p		3	2.71548284118117	0
10368	rplR	LSU ribosomal protein L18p (L5e)		3	2.68289290681502	0
10369	rplS	LSU ribosomal protein L19p		3	2.40587219343696	0
10370	rplT	LSU ribosomal protein L20p		3	2.04893770966257	0
10371	rplU	LSU ribosomal protein L21p		3	2.42091571279917	0
10372	rplV	LSU ribosomal protein L22p (L17e)		3	2.20463538722442	0
10373	rplW	LSU ribosomal protein L23p (L23Ae)		3	1.62992518703242	0
10374	rplX	LSU ribosomal protein L24p (L26e)		3	1.16950025759918	0
10375	rplY	LSU ribosomal protein L25p		3	2.6977964323189902	0
10376	rpmA	LSU ribosomal protein L27p		3	3.4408926417370296	0
10377	rpmB	LSU ribosomal protein L28p		3	2.37018937080024	0
10378	rpmC	LSU ribosomal protein L29p (L35e)		3	1.1750663129973502	0
10379	rpmD	LSU ribosomal protein L30p (L7e)		3	3.21212121212121	0
10380	rpmE	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent		3	1.31710709318498	0
10381	rpmG	LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-independent		3	2.18691588785047	0
10382	rpmH	LSU ribosomal protein L34p		3	2.8722356439323504	0
10383	rpmI	LSU ribosomal protein L35p		3	2.6142941523922003	0
10384	rpmJ	LSU ribosomal protein L36p		3	1.88847745589196	0
10385	rpoA	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	sp|P0A7Z4|RPOA_ECOLI	3	2.42982030111705	1
10386	rpoB	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	sp|P0A8V2|RPOB_ECOLI;sp|C5A0S7|RPOB_ECOBW;sp|B1XBY9|RPOB_ECODH	3	1.64087028366841	1
10387	rpoC	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	sp|P0A8T7|RPOC_ECOLI;sp|B1XBZ0|RPOC_ECODH	3	1.65802810412347	1
10388	rpoD	RNA polymerase sigma factor RpoD	sp|P00579|RPOD_ECOLI	3	3.98573825503356	1
10389	rpoE	RNA polymerase sigma factor RpoE	sp|P0AGB6|RPOE_ECOLI	3	2.51937207748831	0
10390	rpoH	RNA polymerase sigma factor RpoH		3	1.9828538215635	0
10391	rpoN	RNA polymerase sigma-54 factor RpoN		3	1.18571428571429	0
10392	rpoS	RNA polymerase sigma factor RpoS		3	0.8063623789764871	0
10393	rpoZ	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	sp|P0A800|RPOZ_ECOLI;sp|C4ZXP1|RPOZ_ECOBW;sp|B1X982|RPOZ_ECODH	3	3.72527472527472	1
10394	rpsA	SSU ribosomal protein S1p		3	2.33089142504627	1
10395	rpsB	SSU ribosomal protein S2p (SAe)		3	2.39082487869431	0
10396	rpsC	SSU ribosomal protein S3p (S3e)		3	1.38907224055739	0
10397	rpsD	SSU ribosomal protein S4p (S9e)		3	2.20258367586612	0
10398	rpsE	SSU ribosomal protein S5p (S2e)		3	2.948	0
10399	rpsF	SSU ribosomal protein S6p		3	2.4703801945181296	0
10400	rpsG	SSU ribosomal protein S7p (S5e)		3	2.23529411764706	0
10401	rpsH	SSU ribosomal protein S8p (S15Ae)		3	1.6510297482837502	0
10402	rpsI	SSU ribosomal protein S9p (S16e)		3	1.76666666666667	0
10403	rpsJ	SSU ribosomal protein S10p (S20e)		3	1.20278051990786	0
10404	rpsK	SSU ribosomal protein S11p (S14e)		3	1.96572580645161	0
10405	rpsL	SSU ribosomal protein S12p (S23e)		3	1.43206770356816	0
10406	rpsM	SSU ribosomal protein S13p (S18e)		3	1.70284510010537	0
10407	rpsN	SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-independent		3	1.88160535117057	0
10408	rpsO	SSU ribosomal protein S15p (S13e)		3	1.06484889326629	0
10409	rpsP	SSU ribosomal protein S16p		3	1.7726368159204	0
10410	rpsQ	SSU ribosomal protein S17p (S11e)		3	1.79400230680507	0
10411	rpsR	SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent		3	1.96752706078268	1
10412	rpsS	SSU ribosomal protein S19p (S15e)		3	1.7825475017593202	0
10413	rpsT	SSU ribosomal protein S20p		3	1.7808791746523702	0
10414	rpsU	SSU ribosomal protein S21p		3	1.74233560696167	0
10415	rraA	Ribonuclease E inhibitor RraA	sp|P0A8R0|RRAA_ECOLI;sp|C5A096|RRAA_ECOBW;sp|B1XB95|RRAA_ECODH	3	1.00227790432802	1
10416	rrfD	5S RNA		3	5.0	0
10417	rrfE	5S RNA		3	0.0	0
10418	rrfF	5S RNA		3	0.25	0
10419	rrlA	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	4.2156862745098005	0
10420	rrlB	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	8.0	0
10421	rrlB	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	2.0833333333333304	0
10422	rrlB	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	2.64285714285714	0
10423	rrlC	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	3.56944444444444	0
10424	rrlD	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	4.83333333333333	0
10425	rrlH	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		3	3.61111111111111	0
10426	rrmA	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)		3	2.6144578313252995	0
10427	rrmJ	Cell division protein FtsJ / Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-) ## LSU rRNA Um2552		3	0.735979292493529	0
10428	rrsB	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	1.6	0
10429	rrsB	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	1.16666666666667	0
10430	rrsC	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	3.8333333333333295	0
10431	rrsE	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	1.09090909090909	0
10432	rrsG	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	1.93181818181818	0
10433	rrsH	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		3	10.896103896103899	0
10434	rsd	Regulator of sigma D	sp|P0AFX4|RSD_ECOLI;sp|C5A0T6|RSD_ECOBW;sp|B1XBZ8|RSD_ECODH	3	0.3652859960552271	0
10435	rseA	Sigma factor RpoE negative regulatory protein RseA		3	2.77163636363636	0
10436	rseB	Sigma factor RpoE negative regulatory protein RseB precursor	sp|P0AFX9|RSEB_ECOLI	3	1.68503937007874	0
10437	rseC	Sigma factor RpoE regulatory protein RseC		3	1.88135593220339	0
10438	rsgA	Ribosome small subunit-stimulated GTPase EngC	sp|P39286|RSGA_ECOLI;sp|C5A1F5|RSGA_ECOBW;sp|B1XDR5|RSGA_ECODH	3	1.64093668690373	1
10439	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176) ## SSU rRNA m5C967	sp|P36929|RSMB_ECOLI;sp|C4ZUE3|RSMB_ECOBW;sp|B1X6E1|RSMB_ECODH	3	1.18666666666667	0
10440	rsmC	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)	sp|P39406|RSMC_ECOLI;sp|B1XFI0|RSMC_ECODH	3	3.345	0
10441	rspA	Starvation sensing protein RspA		3	1.27027027027027	0
10442	rspB	Starvation sensing protein RspB		3	0.8251533742331291	0
10443	rssA	UPF0028 protein YchK		3	0.911616161616162	0
10444	rssB	Hnr protein	sp|P0AEV1|RSSB_ECOLI	3	0.6731793960923621	1
10445	rstA	Transcriptional regulatory protein RstA	sp|P52108|RSTA_ECOLI	3	1.62338296314376	0
10446	rstB	Sensory histidine kinase in two-component regulatory system with RstA	sp|P18392|RSTB_ECOLI	3	1.5668770664262102	0
10447	rsuA	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)	sp|P0AA43|RSUA_ECOLI	3	1.4865334491746298	0
10448	rsxA	Electron transport complex protein RnfA		3	1.6680327868852498	0
10449	rsxB	Electron transport complex protein RnfB		3	2.11627906976744	0
10450	rsxC	Electron transport complex protein RnfC	sp|P77611|RSXC_ECOLI;sp|C4ZY92|RSXC_ECOBW;sp|B1XFU1|RSXC_ECODH	3	2.5750636132315496	0
10451	rsxD	Electron transport complex protein RnfD		3	1.9537037037037	1
10452	rsxE	Electron transport complex protein RnfE		3	2.1298701298701297	0
10453	rsxG	Electron transport complex protein RnfG	sp|P77285|RSXG_ECOLI	3	1.7857142857142905	0
10454	rtcA	RNA 3'-terminal phosphate cyclase (EC 6.5.1.4)		3	1.6274509803921595	1
10455	rtcB	RNA-2',3'-PO4:RNA-5'-OH ligase		3	1.48275862068966	0
10456	rtcR	Transcriptional regulatory protein RtcR		3	1.2992700729926998	0
10457	rtn	Rtn protein		3	0.583769633507853	1
10458	rumA	23S rRNA (Uracil-5-) -methyltransferase RumA (EC 2.1.1.-)		3	1.61088977423639	0
10459	rumB	23S rRNA (Uracil-5-) -methyltransferase rumB (EC 2.1.1.-)		3	2.34126984126984	0
10460	rusA	Holliday junction resolvase / Crossover junction endodeoxyribonuclease rusA (EC 3.1.22.-)		3	1.08333333333333	0
10461	ruvA	Holliday junction DNA helicase RuvA		3	1.23262839879154	0
10462	ruvB	Holliday junction DNA helicase RuvB	sp|P0A812|RUVB_ECOLI;sp|C4ZQE4|RUVB_ECOBW;sp|B1XHC8|RUVB_ECODH	3	1.8245614035087705	0
10463	ruvC	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)		3	2.00319488817891	0
10464	ryfA	hypothetical protein		3	0.87406999173326	0
10465	rzpD	Phage outer membrane lytic protein Rz; Endopeptidase (EC 3.4.-.-)		3	3.69491525423729	1
10466	rzpR	Endopeptidase (EC 3.4.-.-)		3	0.75	0
10467	sanA	SanA protein		3	0.4203102961918189	0
10468	sapA	Peptide transport periplasmic protein SapA		3	2.1122112211221102	0
10469	sapB	Peptide transport system permease protein SapB		3	1.3130434782608702	0
10470	sapC	Peptide transport system permease protein SapC		3	1.23456790123457	0
10471	sapD	Peptide transport system ATP-binding protein SapD		3	1.02661596958175	0
10472	sapF	Peptide transport system ATP-binding protein SapF		3	1.21383647798742	0
10473	sbcB	Exodeoxyribonuclease I (EC 3.1.11.1)		3	1.5955414012738898	0
10474	sbcC	Exonuclease SbcC		3	1.95755968169761	0
10475	sbcD	Exonuclease SbcD		3	1.87121212121212	1
10476	sbmA	SbmA protein		3	1.61904761904762	0
10477	sbmC	DNA gyrase inhibitory protein		3	0.6033898305084751	0
10478	sbp	Sulfate-binding protein Sbp		3	1.42245989304813	0
10479	sdaA	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		3	0.927710843373494	1
10480	sdaB	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		3	1.7330508474576298	1
10481	sdaC	Serine transporter	sp|P0AAD6|SDAC_ECOLI	3	1.40559440559441	0
10482	sdhA	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	sp|P0AC41|SDHA_ECOLI	3	0.542271468144044	0
10483	sdhB	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	sp|P07014|SDHB_ECOLI	3	0.466068759342302	1
10484	sdhC	Succinate dehydrogenase cytochrome b-556 subunit		3	0.7345132743362829	0
10485	sdhD	Succinate dehydrogenase hydrophobic membrane anchor protein	sp|P00926|SDHD_ECOLI;sp|C4ZVQ3|SDHD_ECOBW;sp|B1X9N9|SDHD_ECODH	3	0.6014851485148511	0
10486	sdiA	N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator @ N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator		3	0.540229885057471	0
10487	secA	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	sp|P10408|SECA_ECOLI;sp|C4ZRJ3|SECA_ECOBW;sp|B1XC75|SECA_ECODH	3	1.1400832177531202	0
10488	secB	Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state)	sp|P0AG86|SECB_ECOLI;sp|C4ZXK1|SECB_ECOBW;sp|B1X943|SECB_ECODH	3	0.31487426431246696	0
10489	secD	Protein-export membrane protein SecD (TC 3.A.5.1.1)	sp|P0AG90|SECD_ECOLI	3	2.09430894308943	0
10490	secE	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	sp|P0AG96|SECE_ECOLI	3	1.86206896551724	0
10491	secF	Protein-export membrane protein SecF (TC 3.A.5.1.1)	sp|P0AG93|SECF_ECOLI	3	1.41884328358209	0
10492	secG	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	sp|P0AG99|SECG_ECOLI	3	2.18811394891945	1
10493	secY	Preprotein translocase secY subunit (TC 3.A.5.1.1)	sp|P0AGA2|SECY_ECOLI	3	2.53723059846453	0
10494	selA	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	sp|P0A821|SELA_ECOLI	3	1.1474358974359	0
10495	selB	Selenocysteine-specific translation elongation factor	sp|P14081|SELB_ECOLI	3	1.5482142857142902	1
10496	selC	tRNA-SeC(p)-TCA		3	0.6	0
10497	selD	Selenide,water dikinase (EC 2.7.9.3)	sp|P16456|SELD_ECOLI	3	1.07901444350042	0
10498	seqA	SeqA protein, negative modulator of initiation of replication	sp|P0AFY8|SEQA_ECOLI	3	0.707157258064516	0
10499	serA	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	sp|P0A9T0|SERA_ECOLI	3	0.9980897803247372	0
10500	serB	Phosphoserine phosphatase (EC 3.1.3.3)	sp|P0AGB0|SERB_ECOLI	3	3.17721518987342	0
10501	serC	Phosphoserine aminotransferase (EC 2.6.1.52)	sp|P23721|SERC_ECOLI;sp|C4ZQ33|SERC_ECOBW;sp|B1X847|SERC_ECODH	3	2.63288288288288	0
10502	serS	Seryl-tRNA synthetase (EC 6.1.1.11)		3	0.934279543350818	0
10503	serT	tRNA-Ser-TGA		3	0.666666666666667	0
10504	serU	tRNA-Ser-CGA		3	1.12676056338028	0
10505	serV	tRNA-Ser-GCT		3	23.7956204379562	0
10506	serX	tRNA-Ser-GGA		3	1.4857142857142902	0
10507	serX	tRNA-Ser-GGA		3	0.934782608695652	0
10508	setA	Putative transport protein		3	1.55609756097561	0
10509	setB	Sugar efflux transporter B		3	1.04761904761905	1
10510	setC	Sugar efflux transporter B		3	1.15573770491803	0
10511	sfcA	NAD-dependent malic enzyme (EC 1.1.1.38)		3	1.44643728648121	1
10512	sfmA	type 1 fimbriae major subunit FimA		3	0.75	0
10513	sfmC	Fimbrial periplasmic chaperone SfmC		3	1.4	0
10514	sfmD	Outer membrane usher protein SfmD		3	1.42105263157895	1
10515	sfmF	Fimbriae-like periplasmic protein SfmF		3	1.06451612903226	0
10516	sfmH	Fimbriae-like adhesin SfmH		3	1.31764705882353	0
10517	sfsA	Sugar/maltose fermentation stimulation protein homolog		3	0.198436560432952	0
10518	sfsB	Ner-like regulatory protein		3	1.10989010989011	0
10519	sgbE	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)		3	1.23529411764706	1
10520	sgbH	3-keto-L-gulonate 6-phosphate decarboxylase		3	1.82142857142857	0
10521	sgbU	L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog		3	1.25531914893617	0
10522	sgcA	PTS system, IIA component		3	1.37142857142857	0
10523	sgcB	Putative phosphotransferase enzyme		3	0.666666666666667	0
10524	sgcC	PTS system, galactitol-specific IIC component (EC 2.7.1.69)		3	0.992592592592593	0
10525	sgcE	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)		3	1.5208333333333302	0
10526	sgcQ	Putative nucleoside triphosphatase		3	1.69398907103825	0
10527	sgcR	Putative arylsulfatase regulatory protein		3	0.95	0
10528	sgcX	Putative sgc region protein sgcX		3	0.9064039408867	1
10529	sgrR	SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA		3	1.42857142857143	1
10530	sgrS	Sugar-phosphate stress protein SgrT (embedded in SgrS)		3	0.214391691394659	0
10531	shiA	Shikimate transporter	sp|P76350|SHIA_ECOLI	3	0.719216417910448	0
10532	sieB	Superinfection exclusion protein B		3	2.07865168539326	0
10533	sixA	Phosphohistidine phosphatase SixA	sp|P76502|SIXA_ECOLI	3	3.26923076923077	0
10534	slp	Starvation lipoprotein Slp	sp|P37194|SLP_ECOLI	3	0.4092827004219409	0
10535	slt	Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)	sp|P0AGC3|SLT_ECOLI	3	1.1650641025641	0
10536	slyA	Transcriptional regulator SlyA	sp|P0A8W2|SLYA_ECOLI;sp|C4ZYA5|SLYA_ECOBW;sp|B1XFV4|SLYA_ECODH	3	0.6741731175228709	0
10537	slyB	Outer membrane lipoprotein pcp precursor	sp|P0A905|SLYB_ECOLI	3	2.24395318595579	0
10538	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	sp|P0A9K9|SLYD_ECOLI	3	1.7591283863368703	0
10539	slyX	Protein SlyX	sp|P0A8R4|SLYX_ECOLI;sp|C4ZUK3|SLYX_ECOBW;sp|B1X6J7|SLYX_ECODH	3	2.88333333333333	0
10540	smf	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake		3	1.2535211267605602	0
10541	smg	Protein of unknown function Smg		3	0.8222222222222221	0
10542	smpA	Outer membrane lipoprotein SmpA, a component of the essential YaeT outer-membrane protein assembly complex		3	1.86683238636364	0
10543	smpB	tmRNA-binding protein SmpB		3	0.8747474747474749	0
10544	smtA	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism		3	1.81951219512195	1
10545	sodA	Manganese superoxide dismutase (EC 1.15.1.1)		3	3.6973293768546	0
10546	sodB	Superoxide dismutase [Fe] (EC 1.15.1.1)		3	0.451310380267215	0
10547	sodC	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	sp|P0AGD1|SODC_ECOLI	3	0.704545454545455	0
10548	sohA	HtrA suppressor protein		3	0.815789473684211	0
10549	sohB	Possible protease sohB (EC 3.4.21.-)	sp|P0AG14|SOHB_ECOLI	3	1.6198630136986298	1
10550	solA	N-methyl-L-amino-acid oxidase (EC 1.5.3.2); N-methyl-L-tryptophan oxidase (EC 1.5.3.-)		3	1.6254826254826298	0
10551	soxR	Redox-sensitive transcriptional activator SoxR		3	2.71264367816092	0
10552	soxS	Regulatory protein SoxS		3	12.159420289855099	1
10553	speA	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	sp|P21170|SPEA_ECOLI	3	0.9238709677419352	0
10554	speB	Agmatinase (EC 3.5.3.11)	sp|P60651|SPEB_ECOLI;sp|C5A0K6|SPEB_ECOBW;sp|B1XF99|SPEB_ECODH	3	3.17379679144385	0
10555	speC	Ornithine decarboxylase (EC 4.1.1.17)		3	3.5162337662337704	0
10556	speD	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A	sp|P0A7F6|SPED_ECOLI;sp|C4ZRL3|SPED_ECOBW;sp|B1XC95|SPED_ECODH	3	1.07436708860759	0
10557	speE	Spermidine synthase (EC 2.5.1.16)	sp|P09158|SPEE_ECOLI;sp|C4ZRL4|SPEE_ECOBW;sp|B1XC96|SPEE_ECODH	3	1.39786585365854	0
10558	speF	Ornithine decarboxylase (EC 4.1.1.17)		3	1.81751824817518	0
10559	speG	Spermidine N1-acetyltransferase (EC 2.3.1.57)		3	1.07669616519174	0
10560	spoT	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)		3	1.46026490066225	1
10561	sppA	Signal peptide peptidase SppA (EC 3.4.21.-)	sp|P08395|SPPA_ECOLI	3	1.14579439252336	0
10562	spr	Lipoprotein spr precursor		3	0.3099714242743269	0
10563	sprT	Protein sprT		3	2.7671232876712297	0
10564	spy	Periplasmic protein related to spheroblast formation	sp|P77754|SPY_ECOLI	3	1.5936254980079698	0
10565	sra	Stationary-phase-induced ribosome-associated protein	sp|P68191|SRA_ECOLI	3	0.56418485237484	0
10566	srlA	PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)		3	0.0204888569374551	0
10567	srlB	PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)		3	0.15151515151515196	0
10568	srlD	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)		3	0.0475644699140401	0
10569	srlE	PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)		3	0.17958412098298698	0
10570	srlR	Transcriptional regulator of glmS gene, DeoR family		3	0.267465069860279	0
10571	srmB	ATP-dependent RNA helicase SrmB	sp|P21507|SRMB_ECOLI	3	2.3703703703703702	0
10572	ssb	Single-stranded DNA-binding protein	sp|P0AGE0|SSB_ECOLI	3	1.3605664488017402	0
10573	sseA	3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)		3	0.460199004975124	0
10574	sseB	Protein SseB	sp|P0AFZ1|SSEB_ECOLI	3	6.180698151950718	1
10575	ssnA	SsnA protein		3	0.5979381443298969	1
10576	sspA	Stringent starvation protein A	sp|P0ACA3|SSPA_ECOLI	3	1.13506994693681	0
10577	sspB	ClpXP protease specificity-enhancing factor / Stringent starvation protein B	sp|P0AFZ3|SSPB_ECOLI	3	2.0917721518987302	0
10578	sstT	Sodium:dicarboxylate symporter	sp|P0AGE4|SSTT_ECOLI	3	0.247226624405705	0
10579	ssuA	Alkanesulfonates-binding protein		3	0.942307692307692	0
10580	ssuB	Alkanesulfonates ABC transporter ATP-binding protein / Sulfonate ABC transporter, ATP-binding subunit SsuB		3	1.2173913043478302	1
10581	ssuC	Alkanesulfonates transport system permease protein		3	1.26190476190476	0
10582	ssuD	Alkanesulfonate monooxygenase (EC 1.14.14.5)		3	1.7037037037037	0
10583	ssuE	FMN reductase (EC 1.5.1.29)		3	1.41304347826087	1
10584	stfQ	Phage tail fiber protein		3	0.8918918918918921	1
10585	stfR	Phage tail fiber protein		3	1.4375	1
10586	stfR	hypothetical protein		3	1.6666666666666698	1
10587	stfR	Phage tail fiber protein		3	1.6219512195122	1
10588	stfR	Phage tail fiber protein		3	0.0	1
10589	sthA	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	sp|P27306|STHA_ECOLI;sp|C5A0R1|STHA_ECOBW;sp|B1XBX3|STHA_ECODH	3	0.4446425676770949	1
10590	stpA	DNA-binding protein H-NS	sp|P0ACG1|STPA_ECOLI	3	3.4	0
10591	sucA	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)		3	0.576026119402985	0
10592	sucB	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)		3	0.590300601202405	0
10593	sucC	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	sp|P0A836|SUCC_ECOLI;sp|C4ZWK2|SUCC_ECOBW;sp|B1X6Q8|SUCC_ECODH	3	0.41010222489476894	0
10594	sucD	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	sp|P0AGE9|SUCD_ECOLI	3	0.431801604668125	0
10595	sufA	Iron binding protein SufA for iron-sulfur cluster assembly	sp|P77667|SUFA_ECOLI	3	2.63636363636364	0
10596	sufB	Iron-sulfur cluster assembly protein SufB	sp|P77522|SUFB_ECOLI	3	1.96894409937888	0
10597	sufC	Iron-sulfur cluster assembly ATPase protein SufC	sp|P77499|SUFC_ECOLI	3	1.46753246753247	0
10598	sufD	Iron-sulfur cluster assembly protein SufD	sp|P77689|SUFD_ECOLI	3	3.06	0
10599	sufE	Sulfur acceptor protein SufE for iron-sulfur cluster assembly		3	1.5306122448979598	0
10600	sufI	Putative cell division protein precursor		3	1.36653386454183	0
10601	sufS	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	sp|P77444|SUFS_ECOLI;sp|C4ZYE2|SUFS_ECOBW;sp|B1XFY8|SUFS_ECODH	3	2.03846153846154	0
10602	sugE	Quaternary ammonium compound-resistance protein SugE		3	1.46774193548387	0
10603	suhB	Inositol-1-monophosphatase (EC 3.1.3.25)	sp|P0ADG4|SUHB_ECOLI	3	2.13211845102506	0
10604	sulA	Cell division inhibitor		3	1.41157024793388	0
10605	surA	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)	sp|P0ABZ6|SURA_ECOLI	3	2.77523219814241	0
10606	surE	5-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	sp|P0A840|SURE_ECOLI;sp|C4ZZP8|SURE_ECOBW;sp|B1XCS0|SURE_ECODH	3	1.18045112781955	0
10607	syd	Syd protein	sp|P21889|SYD_ECOLI;sp|C4ZQF0|SYD_ECOBW;sp|B1XHD4|SYD_ECODH	3	1.64102564102564	0
10608	tadA	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)		3	2.61302681992337	0
10609	tag	DNA-3-methyladenine glycosylase (EC 3.2.2.20)		3	1.32954545454545	0
10610	talA	Transaldolase (EC 2.2.1.2)	sp|P0A867|TALA_ECOLI	3	0.431072210065646	0
10611	talB	Transaldolase (EC 2.2.1.2)	sp|P0A870|TALB_ECOLI	3	1.90773141917153	0
10612	tam	Trans-aconitate 2-methyltransferase (EC 2.1.1.144)	sp|P76145|TAM_ECOLI;sp|C4ZWT6|TAM_ECOBW;sp|B1XEA7|TAM_ECODH	3	1.2989690721649498	0
10613	tap	Methyl-accepting chemotaxis protein IV (dipeptide chemoreceptor protein)		3	1.1237113402061898	0
10614	tar	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)		3	0.979020979020979	0
